"","date","industry","location","monthly_amount"
"3132",2013-12-01,"10","8",26225418.38556
"3133",2014-01-01,"10","8",18309212.49825
"3134",2014-02-01,"10","8",17515984.18352
"3135",2014-03-01,"10","8",19575085.810395
"3136",2014-04-01,"10","8",18067625.174545
"3137",2014-05-01,"10","8",20921144.002445
"3138",2014-06-01,"10","8",19695218.80205
"3139",2014-07-01,"10","8",19602635.413095
"3140",2014-08-01,"10","8",20904498.81812
"3141",2014-09-01,"10","8",19750191.39944
"3142",2014-10-01,"10","8",20444781.533425
"3143",2014-11-01,"10","8",20782130.12591
"3144",2014-12-01,"10","8",29563448.419145
"3145",2015-01-01,"10","8",19906581.229495
"3146",2015-02-01,"10","8",19130968.331225
"3147",2015-03-01,"10","8",21355221.72625
"3148",2015-04-01,"10","8",19221241.33345
"3149",2015-05-01,"10","8",21315724.073595
"3150",2015-06-01,"10","8",22158969.1575
"3151",2015-07-01,"10","8",21989951.356385
"3152",2015-08-01,"10","8",22659634.44625
"3153",2015-09-01,"10","8",21755355.103925
"3154",2015-10-01,"10","8",22009622.67973
"3155",2015-11-01,"10","8",22399653.51829
"3156",2015-12-01,"10","8",32511142.038465
"3157",2016-01-01,"10","8",21891100.29205
"3158",2016-02-01,"10","8",21519659.83779
"3159",2016-03-01,"10","8",22298221.08422
"3160",2016-04-01,"10","8",22605950.69036
"3161",2016-05-01,"10","8",23624841.07622
"3162",2016-06-01,"10","8",24371458.43051
"3163",2016-07-01,"10","8",24308961.545585
"3164",2016-08-01,"10","8",25266323.983
"3165",2016-09-01,"10","8",24841551.271105
"3166",2016-10-01,"10","8",24095818.12786
"3167",2016-11-01,"10","8",25018479.8198
"3168",2013-01-01,"1","9",157415.541632632
"3169",2013-02-01,"1","9",159649.778164286
"3170",2013-03-01,"1","9",166968.1891195
"3171",2013-04-01,"1","9",160354.742171818
"3172",2013-05-01,"1","9",166648.665261739
"3173",2013-06-01,"1","9",157514.352795
"3174",2013-07-01,"1","9",171761.030982727
"3175",2013-08-01,"1","9",174897.038356818
"3176",2013-09-01,"1","9",168149.437411739
"3177",2013-10-01,"1","9",187285.52197
"3178",2013-11-01,"1","9",197967.1077425
"3179",2013-12-01,"1","9",167012.515016
"3180",2014-01-01,"1","9",181280.076664167
"3181",2014-02-01,"1","9",192923.101067917
"3182",2014-03-01,"1","9",186236.429027143
"3183",2014-04-01,"1","9",178167.5427
"3184",2014-05-01,"1","9",190849.098949032
"3185",2014-06-01,"1","9",171989.590322187
"3186",2014-07-01,"1","9",196805.713890968
"3187",2014-08-01,"1","9",195826.5003525
"3188",2014-09-01,"1","9",189028.701021111
"3189",2014-10-01,"1","9",195488.476522222
"3190",2014-11-01,"1","9",190752.654282857
"3191",2014-12-01,"1","9",166578.720355161
"3192",2015-01-01,"1","9",168077.078960968
"3193",2015-02-01,"1","9",184602.083266061
"3194",2015-03-01,"1","9",188730.887674615
"3195",2015-04-01,"1","9",166416.093121463
"3196",2015-05-01,"1","9",186843.224049189
"3197",2015-06-01,"1","9",187334.785412353
"3198",2015-07-01,"1","9",190088.966811765
"3199",2015-08-01,"1","9",199976.863044444
"3200",2015-09-01,"1","9",189763.006073784
"3201",2015-10-01,"1","9",192573.831896842
"3202",2015-11-01,"1","9",202735.209207436
"3203",2015-12-01,"1","9",183386.533198378
"3204",2016-01-01,"1","9",155957.291335
"3205",2016-02-01,"1","9",196697.282523
"3206",2016-03-01,"1","9",197189.496521111
"3207",2016-04-01,"1","9",191083.921221778
"3208",2016-05-01,"1","9",210670.338204444
"3209",2016-06-01,"1","9",201727.785415556
"3210",2016-07-01,"1","9",184365.932112609
"3211",2016-08-01,"1","9",217140.814725349
"3212",2016-09-01,"1","9",203598.076452273
"3213",2016-10-01,"1","9",196951.261467045
"3214",2016-11-01,"1","9",203500.666292083
"3215",2013-01-01,"2","9",448125.466602143
"3216",2013-02-01,"2","9",387431.023803846
"3217",2013-03-01,"2","9",448611.364483333
"3218",2013-04-01,"2","9",460866.295636667
"3219",2013-05-01,"2","9",371404.546970714
"3220",2013-06-01,"2","9",325619.284069231
"3221",2013-07-01,"2","9",373969.736295385
"3222",2013-08-01,"2","9",410007.953108333
"3223",2013-09-01,"2","9",372354.339242857
"3224",2013-10-01,"2","9",414939.256238462
"3225",2013-11-01,"2","9",375166.771027143
"3226",2013-12-01,"2","9",416057.904175882
"3227",2014-01-01,"2","9",445010.870569412
"3228",2014-02-01,"2","9",341821.179485294
"3229",2014-03-01,"2","9",364616.287047059
"3230",2014-04-01,"2","9",349432.626302222
"3231",2014-05-01,"2","9",314235.20674
"3232",2014-06-01,"2","9",268624.708865238
"3233",2014-07-01,"2","9",230096.724623478
"3234",2014-08-01,"2","9",377273.715881364
"3235",2014-09-01,"2","9",391776.82434
"3236",2014-10-01,"2","9",461574.006001739
"3237",2014-11-01,"2","9",498886.329388182
"3238",2014-12-01,"2","9",570472.151434091
"3239",2015-01-01,"2","9",596970.720787273
"3240",2015-02-01,"2","9",456186.751142609
"3241",2015-03-01,"2","9",513032.864022273
"3242",2015-04-01,"2","9",412559.733014348
"3243",2015-05-01,"2","9",320309.511845
"3244",2015-06-01,"2","9",413841.269731667
"3245",2015-07-01,"2","9",400780.199259231
"3246",2015-08-01,"2","9",411487.017132593
"3247",2015-09-01,"2","9",415430.97729
"3248",2015-10-01,"2","9",418446.554886429
"3249",2015-11-01,"2","9",394920.635955714
"3250",2015-12-01,"2","9",477631.019336923
"3251",2016-01-01,"2","9",511741.247150714
"3252",2016-02-01,"2","9",447817.563610345
"3253",2016-03-01,"2","9",450375.387596452
"3254",2016-04-01,"2","9",451330.481365484
"3255",2016-05-01,"2","9",422473.107897419
"3256",2016-06-01,"2","9",368343.77986
"3257",2016-07-01,"2","9",425693.2065
"3258",2016-08-01,"2","9",416691.052177667
"3259",2016-09-01,"2","9",430272.926118437
"3260",2016-10-01,"2","9",474634.444734375
"3261",2016-11-01,"2","9",455279.373569143
"3262",2013-01-01,"3","9",1359644.654
"3263",2013-02-01,"3","9",927391.4424
"3264",2013-03-01,"3","9",1199311.228
"3265",2013-04-01,"3","9",1114125.835
"3266",2013-05-01,"3","9",879913.4276
"3267",2013-06-01,"3","9",841552.8451
"3268",2013-07-01,"3","9",908695.5747
"3269",2013-08-01,"3","9",1095372.723
"3270",2013-09-01,"3","9",706521.4916
"3271",2013-10-01,"3","9",711371.9698
"3272",2013-11-01,"3","9",593377.89795
"3273",2013-12-01,"3","9",890221.7166
"3274",2014-01-01,"3","9",836947.14305
"3275",2014-02-01,"3","9",576404.3448
"3276",2014-03-01,"3","9",663635.94425
"3277",2014-04-01,"3","9",634921.3484
"3278",2014-05-01,"3","9",564798.45295
"3279",2014-06-01,"3","9",521501.79165
"3280",2014-07-01,"3","9",377887.762263333
"3281",2014-08-01,"3","9",375019.1616675
"3282",2014-09-01,"3","9",435387.4124775
"3283",2014-10-01,"3","9",439671.08234
"3284",2014-11-01,"3","9",635394.124748
"3285",2014-12-01,"3","9",794007.40484
"3286",2015-01-01,"3","9",743030.052578
"3287",2015-02-01,"3","9",546356.4056
"3288",2015-03-01,"3","9",495491.825715
"3289",2015-04-01,"3","9",580532.462041667
"3290",2015-05-01,"3","9",597013.33321
"3291",2015-06-01,"3","9",563013.232748333
"3292",2015-07-01,"3","9",560724.499221667
"3293",2015-08-01,"3","9",608420.614174286
"3294",2015-09-01,"3","9",559450.195541429
"3295",2015-10-01,"3","9",669497.129877143
"3296",2015-11-01,"3","9",623657.073557143
"3297",2015-12-01,"3","9",859657.321471429
"3298",2016-01-01,"3","9",804329.2689
"3299",2016-02-01,"3","9",573851.42472875
"3300",2016-03-01,"3","9",970572.442877778
"3301",2016-04-01,"3","9",1476185.5765
"3302",2016-05-01,"3","9",1171855.76553333
"3303",2016-06-01,"3","9",899584.637333333
"3304",2016-07-01,"3","9",975285.869809
"3305",2016-08-01,"3","9",976132.171521
"3306",2016-09-01,"3","9",1260839.52754444
"3307",2016-10-01,"3","9",1550019.64147778
"3308",2016-11-01,"3","9",1407717.768412
"3309",2013-01-01,"4","9",192549.397423
"3310",2013-02-01,"4","9",177614.589690909
"3311",2013-03-01,"4","9",184723.798041818
"3312",2013-04-01,"4","9",185479.521965455
"3313",2013-05-01,"4","9",191733.870287273
"3314",2013-06-01,"4","9",179653.97614
"3315",2013-07-01,"4","9",182545.785555455
"3316",2013-08-01,"4","9",198208.917045455
"3317",2013-09-01,"4","9",187650.073745455
"3318",2013-10-01,"4","9",173109.859749167
"3319",2013-11-01,"4","9",186852.351166
"3320",2013-12-01,"4","9",241942.697629
"3321",2014-01-01,"4","9",191665.697311111
"3322",2014-02-01,"4","9",180861.757037
"3323",2014-03-01,"4","9",193033.840387
"3324",2014-04-01,"4","9",173620.381247
"3325",2014-05-01,"4","9",216208.348733333
"3326",2014-06-01,"4","9",180161.111414
"3327",2014-07-01,"4","9",184550.242953
"3328",2014-08-01,"4","9",213791.641631
"3329",2014-09-01,"4","9",191169.107067
"3330",2014-10-01,"4","9",194619.862001
"3331",2014-11-01,"4","9",187127.772413
"3332",2014-12-01,"4","9",237238.460911
"3333",2015-01-01,"4","9",189679.5707
"3334",2015-02-01,"4","9",178386.759305
"3335",2015-03-01,"4","9",186655.513838
"3336",2015-04-01,"4","9",178377.279888
"3337",2015-05-01,"4","9",210487.544485
"3338",2015-06-01,"4","9",193081.638651111
"3339",2015-07-01,"4","9",198357.337092
"3340",2015-08-01,"4","9",212237.934288
"3341",2015-09-01,"4","9",207312.91729
"3342",2015-10-01,"4","9",205467.936407
"3343",2015-11-01,"4","9",219702.011412
"3344",2015-12-01,"4","9",303246.150826
"3345",2016-01-01,"4","9",220713.305581
"3346",2016-02-01,"4","9",200035.835593636
"3347",2016-03-01,"4","9",218313.049267273
"3348",2016-04-01,"4","9",201361.887012727
"3349",2016-05-01,"4","9",223745.516945455
"3350",2016-06-01,"4","9",195727.429891818
"3351",2016-07-01,"4","9",207216.893017273
"3352",2016-08-01,"4","9",241177.26864
"3353",2016-09-01,"4","9",237837.87646
"3354",2016-10-01,"4","9",215378.780595455
"3355",2016-11-01,"4","9",235349.62492
"3356",2013-01-01,"5","9",720378.6211
"3357",2013-02-01,"5","9",677343.8177
"3358",2013-03-01,"5","9",733576.5881
"3359",2013-04-01,"5","9",722640.71045
"3360",2013-05-01,"5","9",710015.97925
"3361",2013-06-01,"5","9",700644.94575
"3362",2013-07-01,"5","9",689461.388275
"3363",2013-08-01,"5","9",739832.3716375
"3364",2013-09-01,"5","9",710706.703975
"3365",2013-10-01,"5","9",690262.476366667
"3366",2013-11-01,"5","9",659699.754366667
"3367",2013-12-01,"5","9",652713.630397273
"3368",2014-01-01,"5","9",614396.127381818
"3369",2014-02-01,"5","9",592027.423218182
"3370",2014-03-01,"5","9",646742.833518182
"3371",2014-04-01,"5","9",642866.868336364
"3372",2014-05-01,"5","9",662594.2516
"3373",2014-06-01,"5","9",644047.497263636
"3374",2014-07-01,"5","9",633206.413281818
"3375",2014-08-01,"5","9",504707.13791
"3376",2014-09-01,"5","9",513091.981428571
"3377",2014-10-01,"5","9",513877.426928571
"3378",2014-11-01,"5","9",448713.7437225
"3379",2014-12-01,"5","9",553036.203825
"3380",2015-01-01,"5","9",505635.5451375
"3381",2015-02-01,"5","9",488223.1206125
"3382",2015-03-01,"5","9",544460.5726375
"3383",2015-04-01,"5","9",520378.54075
"3384",2015-05-01,"5","9",552698.750075
"3385",2015-06-01,"5","9",544764.1721125
"3386",2015-07-01,"5","9",548331.52795
"3387",2015-08-01,"5","9",601436.548257143
"3388",2015-09-01,"5","9",543583.910157143
"3389",2015-10-01,"5","9",545545.785371429
"3390",2015-11-01,"5","9",550441.687342857
"3391",2015-12-01,"5","9",612934.3594
"3392",2016-01-01,"5","9",532510.575357143
"3393",2016-02-01,"5","9",537486.768714286
"3394",2016-03-01,"5","9",587245.916357143
"3395",2016-04-01,"5","9",566446.096085714
"3396",2016-05-01,"5","9",564204.0287875
"3397",2016-06-01,"5","9",545595.72125
"3398",2016-07-01,"5","9",561552.9756375
"3399",2016-08-01,"5","9",581733.5005625
"3400",2016-09-01,"5","9",552106.957025
"3401",2016-10-01,"5","9",530904.7984
"3402",2016-11-01,"5","9",546784.908375
"3403",2013-01-01,"7","9",331074.630366667
"3404",2013-02-01,"7","9",310940.976333333
"3405",2013-03-01,"7","9",258288.91719
"3406",2013-04-01,"7","9",266665.2093275
"3407",2013-05-01,"7","9",249556.89234
"3408",2013-06-01,"7","9",532703.91486
"3409",2013-07-01,"7","9",599675.9663
"3410",2013-08-01,"7","9",602111.35272
"3411",2013-09-01,"7","9",597510.98804
"3412",2013-10-01,"7","9",626806.17608
"3413",2013-11-01,"7","9",590003.39468
"3414",2013-12-01,"7","9",585281.099
"3415",2014-01-01,"7","9",605832.525472
"3416",2014-02-01,"7","9",578000.46039
"3417",2014-03-01,"7","9",631622.269124
"3418",2014-04-01,"7","9",603926.10008
"3419",2014-05-01,"7","9",644131.073088
"3420",2014-06-01,"7","9",598915.91812
"3421",2014-07-01,"7","9",669938.18857
"3422",2014-08-01,"7","9",570604.447375
"3423",2014-09-01,"7","9",566360.583285
"3424",2014-10-01,"7","9",712699.84992
"3425",2014-11-01,"7","9",659883.22656
"3426",2014-12-01,"7","9",649135.47736
"3427",2015-01-01,"7","9",678470.32518
"3428",2015-02-01,"7","9",648371.80982
"3429",2015-03-01,"7","9",712852.00466
"3430",2015-04-01,"7","9",549599.361531667
"3431",2015-05-01,"7","9",600222.8878
"3432",2015-06-01,"7","9",569584.638266667
"3433",2015-07-01,"7","9",613978.281316667
"3434",2015-08-01,"7","9",657598.39975
"3435",2015-09-01,"7","9",652586.341983333
"3436",2015-10-01,"7","9",652963.632
"3437",2015-11-01,"7","9",637616.405416667
"3438",2015-12-01,"7","9",639635.950116667
"3439",2016-01-01,"7","9",617753.803183333
"3440",2016-02-01,"7","9",630941.7534
"3441",2016-03-01,"7","9",617143.551666667
"3442",2016-04-01,"7","9",648853.088066667
"3443",2016-05-01,"7","9",660449.7053
"3444",2016-06-01,"7","9",517690.580561429
"3445",2016-07-01,"7","9",486111.49749875
"3446",2016-08-01,"7","9",522005.20191375
"3447",2016-09-01,"7","9",466907.595663333
"3448",2016-10-01,"7","9",512967.502314444
"3449",2016-11-01,"7","9",500490.756674444
"3450",2013-01-01,"8","9",360024.397390909
"3451",2013-02-01,"8","9",277446.229127273
"3452",2013-03-01,"8","9",318603.259290909
"3453",2013-04-01,"8","9",294040.974618182
"3454",2013-05-01,"8","9",284095.527733333
"3455",2013-06-01,"8","9",301601.56305
"3456",2013-07-01,"8","9",325066.377421667
"3457",2013-08-01,"8","9",342302.127175833
"3458",2013-09-01,"8","9",320032.5405125
"3459",2013-10-01,"8","9",330820.595455833
"3460",2013-11-01,"8","9",333695.851069231
"3461",2013-12-01,"8","9",506539.458310769
"3462",2014-01-01,"8","9",362354.918556154
"3463",2014-02-01,"8","9",313555.385956429
"3464",2014-03-01,"8","9",338055.040323333
"3465",2014-04-01,"8","9",389431.348218
"3466",2014-05-01,"8","9",390065.345880667
"3467",2014-06-01,"8","9",392684.563721429
"3468",2014-07-01,"8","9",404634.080601429
"3469",2014-08-01,"8","9",391613.321606429
"3470",2014-09-01,"8","9",425415.816353846
"3471",2014-10-01,"8","9",427762.382532857
"3472",2014-11-01,"8","9",415926.068592857
"3473",2014-12-01,"8","9",697372.938164286
"3474",2015-01-01,"8","9",463996.107109286
"3475",2015-02-01,"8","9",398006.006632143
"3476",2015-03-01,"8","9",434267.450730769
"3477",2015-04-01,"8","9",381861.445705714
"3478",2015-05-01,"8","9",418589.251025714
"3479",2015-06-01,"8","9",401642.882074286
"3480",2015-07-01,"8","9",406636.585357333
"3481",2015-08-01,"8","9",414943.077893571
"3482",2015-09-01,"8","9",407664.349887857
"3483",2015-10-01,"8","9",427621.668530769
"3484",2015-11-01,"8","9",456059.947530769
"3485",2015-12-01,"8","9",711072.686572857
"3486",2016-01-01,"8","9",508989.761276923
"3487",2016-02-01,"8","9",446599.291169231
"3488",2016-03-01,"8","9",437493.129695714
"3489",2016-04-01,"8","9",454892.700835714
"3490",2016-05-01,"8","9",390906.278032
"3491",2016-06-01,"8","9",356582.236402
"3492",2016-07-01,"8","9",426250.588470769
"3493",2016-08-01,"8","9",405395.273815385
"3494",2016-09-01,"8","9",411054.729176923
"3495",2016-10-01,"8","9",412453.807923077
"3496",2016-11-01,"8","9",435700.799635714
"3497",2013-10-01,"9","9",293581.9069
"3498",2013-11-01,"9","9",708692.2038
"3499",2013-12-01,"9","9",1067892.776
"3500",2014-01-01,"9","9",477982.2984
"3501",2014-02-01,"9","9",473441.3653
"3502",2014-03-01,"9","9",606159.6457
"3503",2014-04-01,"9","9",537796.0582
"3504",2014-05-01,"9","9",583026.1074
"3505",2014-06-01,"9","9",585689.784
"3506",2014-07-01,"9","9",637479.5125
"3507",2014-08-01,"9","9",627561.6757
"3508",2014-09-01,"9","9",630041.0381
"3509",2014-10-01,"9","9",634549.8892
"3510",2014-11-01,"9","9",667756.3032
"3511",2014-12-01,"9","9",1134243.763
"3512",2015-01-01,"9","9",526933.0848
"3513",2015-02-01,"9","9",568856.6561
"3514",2015-03-01,"9","9",754320.3988
"3515",2015-04-01,"9","9",762554.0518
"3516",2015-05-01,"9","9",859434.7107
"3517",2015-06-01,"9","9",761208.1565
"3518",2015-07-01,"9","9",845675.8896
"3519",2015-08-01,"9","9",891386.4912
"3520",2015-09-01,"9","9",893159.4207
"3521",2015-10-01,"9","9",851971.0739
"3522",2015-11-01,"9","9",913377.0782
"3523",2015-12-01,"9","9",1583965.307
"3524",2016-01-01,"9","9",809767.6199
"3525",2016-02-01,"9","9",817363.8429
"3526",2016-03-01,"9","9",873919.1269
"3527",2016-04-01,"9","9",915059.4232
"3528",2016-05-01,"9","9",926680.1705
"3529",2016-06-01,"9","9",897582.4779
"3530",2016-07-01,"9","9",1093355.138
"3531",2016-08-01,"9","9",1070554.614
"3532",2016-09-01,"9","9",1133822.729
"3533",2016-10-01,"9","9",1118081.55
"3534",2016-11-01,"9","9",1393623.94
"3535",2013-01-01,"10","9",94815.70101
"3536",2013-02-01,"10","9",85800.80539
"3537",2013-03-01,"10","9",113936.3769
"3538",2013-04-01,"10","9",99117.495
"3539",2013-05-01,"10","9",87818.63227
"3540",2013-06-01,"10","9",88355.75165
"3541",2013-07-01,"10","9",102393.4394
"3542",2013-08-01,"10","9",97443.23097
"3543",2013-09-01,"10","9",113968.1201
"3544",2013-10-01,"10","9",85195.94122
"3545",2013-11-01,"10","9",103840.2744
"3546",2013-12-01,"10","9",91747.82993
"3547",2014-01-01,"10","9",89909.04284
"3548",2014-02-01,"10","9",108939.4246
"3549",2014-03-01,"10","9",94399.55446
"3550",2014-04-01,"10","9",88196.06751
"3551",2014-05-01,"10","9",91118.77119
"3552",2014-06-01,"10","9",95817.35607
"3553",2014-07-01,"10","9",84112.02462
"3554",2014-08-01,"10","9",86331.87613
"3555",2014-09-01,"10","9",78145.64443
"3556",2013-01-01,"1","10",188734.51086194
"3557",2013-02-01,"1","10",195806.347785797
"3558",2013-03-01,"1","10",190341.419275507
"3559",2013-04-01,"1","10",202133.876553881
"3560",2013-05-01,"1","10",226403.872276197
"3561",2013-06-01,"1","10",210559.238516857
"3562",2013-07-01,"1","10",219309.832400704
"3563",2013-08-01,"1","10",217931.449518732
"3564",2013-09-01,"1","10",210168.898582
"3565",2013-10-01,"1","10",209447.523820278
"3566",2013-11-01,"1","10",215825.51307942
"3567",2013-12-01,"1","10",187516.527480597
"3568",2014-01-01,"1","10",194953.609459857
"3569",2014-02-01,"1","10",213287.963497465
"3570",2014-03-01,"1","10",223328.592504931
"3571",2014-04-01,"1","10",212075.189720435
"3572",2014-05-01,"1","10",227292.304374359
"3573",2014-06-01,"1","10",235523.740668182
"3574",2014-07-01,"1","10",243781.899555802
"3575",2014-08-01,"1","10",228739.297772405
"3576",2014-09-01,"1","10",215766.269541059
"3577",2014-10-01,"1","10",221243.202744588
"3578",2014-11-01,"1","10",210108.721190345
"3579",2014-12-01,"1","10",189407.291578295
"3580",2015-01-01,"1","10",189899.514540843
"3581",2015-02-01,"1","10",207707.383067143
"3582",2015-03-01,"1","10",219891.324715895
"3583",2015-04-01,"1","10",208773.00000266
"3584",2015-05-01,"1","10",223286.682483878
"3585",2015-06-01,"1","10",243161.207125842
"3586",2015-07-01,"1","10",250391.681249485
"3587",2015-08-01,"1","10",248327.4846221
"3588",2015-09-01,"1","10",241294.056391078
"3589",2015-10-01,"1","10",236140.375972353
"3590",2015-11-01,"1","10",244487.199701881
"3591",2015-12-01,"1","10",215023.311592041
"3592",2016-01-01,"1","10",202034.407989
"3593",2016-02-01,"1","10",246732.847275849
"3594",2016-03-01,"1","10",233143.469707232
"3595",2016-04-01,"1","10",231577.108458198
"3596",2016-05-01,"1","10",258379.118284727
"3597",2016-06-01,"1","10",245706.196675315
"3598",2016-07-01,"1","10",237447.414857857
"3599",2016-08-01,"1","10",281318.921365893
"3600",2016-09-01,"1","10",254624.925167982
"3601",2016-10-01,"1","10",256146.088636916
"3602",2016-11-01,"1","10",272996.55335037
"3603",2013-01-01,"2","10",161387.23320375
"3604",2013-02-01,"2","10",153380.639455556
"3605",2013-03-01,"2","10",175636.93119
"3606",2013-04-01,"2","10",230561.555095556
"3607",2013-05-01,"2","10",234918.141718889
"3608",2013-06-01,"2","10",225367.535392222
"3609",2013-07-01,"2","10",238875.211516667
"3610",2013-08-01,"2","10",251257.877943333
"3611",2013-09-01,"2","10",247571.168968889
"3612",2013-10-01,"2","10",234685.49753
"3613",2013-11-01,"2","10",233825.120429
"3614",2013-12-01,"2","10",254592.472365455
"3615",2014-01-01,"2","10",156338.952147273
"3616",2014-02-01,"2","10",233574.894058182
"3617",2014-03-01,"2","10",243679.512985455
"3618",2014-04-01,"2","10",224612.205194167
"3619",2014-05-01,"2","10",262424.565992727
"3620",2014-06-01,"2","10",197280.50741
"3621",2014-07-01,"2","10",202038.2367875
"3622",2014-08-01,"2","10",205112.4317225
"3623",2014-09-01,"2","10",196478.168418235
"3624",2014-10-01,"2","10",211976.829215
"3625",2014-11-01,"2","10",221055.273197222
"3626",2014-12-01,"2","10",253044.5464295
"3627",2015-01-01,"2","10",252422.686038636
"3628",2015-02-01,"2","10",237396.976701724
"3629",2015-03-01,"2","10",230652.001986897
"3630",2015-04-01,"2","10",220504.67216
"3631",2015-05-01,"2","10",240411.873520333
"3632",2015-06-01,"2","10",213578.057518
"3633",2015-07-01,"2","10",266691.957750556
"3634",2015-08-01,"2","10",269332.942574444
"3635",2015-09-01,"2","10",259520.412577778
"3636",2015-10-01,"2","10",268154.9256645
"3637",2015-11-01,"2","10",266662.02894125
"3638",2015-12-01,"2","10",273570.01495119
"3639",2016-01-01,"2","10",280249.043237
"3640",2016-02-01,"2","10",295675.858882558
"3641",2016-03-01,"2","10",309665.278266341
"3642",2016-04-01,"2","10",318476.993816098
"3643",2016-05-01,"2","10",311506.093471429
"3644",2016-06-01,"2","10",308337.274731136
"3645",2016-07-01,"2","10",391149.592411667
"3646",2016-08-01,"2","10",386485.941041429
"3647",2016-09-01,"2","10",396740.102431136
"3648",2016-10-01,"2","10",397608.405877609
"3649",2016-11-01,"2","10",378361.300785217
"3650",2014-06-01,"3","10",792115.2156
"3651",2014-07-01,"3","10",829275.6508
"3652",2014-08-01,"3","10",808277.1862
"3653",2014-09-01,"3","10",746842.8259
"3654",2014-10-01,"3","10",870717.5566
"3655",2014-11-01,"3","10",949523.616
"3656",2014-12-01,"3","10",1158269.984
"3657",2015-01-01,"3","10",498261.5553
"3658",2015-02-01,"3","10",202564.752915
"3659",2015-03-01,"3","10",252420.157975
"3660",2015-04-01,"3","10",274916.548543333
"3661",2015-05-01,"3","10",259120.682048333
"3662",2015-06-01,"3","10",264711.409325
"3663",2015-07-01,"3","10",274452.424188333
"3664",2015-08-01,"3","10",245982.15112625
"3665",2015-09-01,"3","10",304974.9953575
"3666",2015-10-01,"3","10",287102.897596667
"3667",2015-11-01,"3","10",327628.40948
"3668",2015-12-01,"3","10",391590.289085
"3669",2016-01-01,"3","10",303600.335054
"3670",2016-02-01,"3","10",315801.650385
"3671",2016-03-01,"3","10",318824.701177273
"3672",2016-04-01,"3","10",352478.943401818
"3673",2016-05-01,"3","10",311719.368364545
"3674",2016-06-01,"3","10",321341.606506154
"3675",2016-07-01,"3","10",368348.27384
"3676",2016-08-01,"3","10",353533.717200769
"3677",2016-09-01,"3","10",367532.711132857
"3678",2016-10-01,"3","10",369986.876658571
"3679",2016-11-01,"3","10",351538.623144286
"3680",2013-01-01,"4","10",237743.2714
"3681",2013-02-01,"4","10",251702.32137
"3682",2013-03-01,"4","10",252345.5436
"3683",2013-04-01,"4","10",271969.68423
"3684",2013-05-01,"4","10",294746.69141
"3685",2013-06-01,"4","10",265230.77151
"3686",2013-07-01,"4","10",260555.95537
"3687",2013-08-01,"4","10",250628.47939
"3688",2013-09-01,"4","10",228478.35827
"3689",2013-10-01,"4","10",241930.542274
"3690",2013-11-01,"4","10",306565.593244444
"3691",2013-12-01,"4","10",327605.022998
"3692",2014-01-01,"4","10",242431.194544444
"3693",2014-02-01,"4","10",236736.980106
"3694",2014-03-01,"4","10",253090.39756
"3695",2014-04-01,"4","10",237510.16588
"3696",2014-05-01,"4","10",274936.36879
"3697",2014-06-01,"4","10",236546.3511
"3698",2014-07-01,"4","10",254075.64386
"3699",2014-08-01,"4","10",352368.338544444
"3700",2014-09-01,"4","10",256981.93393
"3701",2014-10-01,"4","10",293658.103677778
"3702",2014-11-01,"4","10",275001.802188889
"3703",2014-12-01,"4","10",336435.705488889
"3704",2015-01-01,"4","10",259728.9711
"3705",2015-02-01,"4","10",276595.880022222
"3706",2015-03-01,"4","10",280791.728722222
"3707",2015-04-01,"4","10",268581.763111111
"3708",2015-05-01,"4","10",329893.317166667
"3709",2015-06-01,"4","10",262952.67402
"3710",2015-07-01,"4","10",305216.73054
"3711",2015-08-01,"4","10",315628.84304
"3712",2015-09-01,"4","10",282676.62204
"3713",2015-10-01,"4","10",280177.2265
"3714",2015-11-01,"4","10",314617.68436
"3715",2015-12-01,"4","10",329746.863309091
"3716",2016-01-01,"4","10",279810.29169
"3717",2016-02-01,"4","10",259177.31991
"3718",2016-03-01,"4","10",261857.206924
"3719",2016-04-01,"4","10",247547.05452
"3720",2016-05-01,"4","10",267637.338206364
"3721",2016-06-01,"4","10",249536.458936364
"3722",2016-07-01,"4","10",277659.510827273
"3723",2016-08-01,"4","10",303386.989016667
"3724",2016-09-01,"4","10",279406.116616667
"3725",2016-10-01,"4","10",282194.778684615
"3726",2016-11-01,"4","10",261677.841807692
"3727",2013-01-01,"5","10",568075.0264
"3728",2013-02-01,"5","10",532769.5402
"3729",2013-03-01,"5","10",613496.0674
"3730",2013-04-01,"5","10",654678.3172
"3731",2013-05-01,"5","10",659232.6057
"3732",2013-06-01,"5","10",639558.5033
"3733",2013-07-01,"5","10",615858.9088
"3734",2013-08-01,"5","10",648482.5725
"3735",2013-09-01,"5","10",595698.8828
"3736",2013-10-01,"5","10",645022.8462
"3737",2013-11-01,"5","10",605619.381
"3738",2013-12-01,"5","10",667466.791
"3739",2014-01-01,"5","10",591731.9416
"3740",2014-02-01,"5","10",578504.9654
"3741",2014-03-01,"5","10",690202.861
"3742",2014-04-01,"5","10",655869.6576
"3743",2014-05-01,"5","10",399710.18895
"3744",2014-06-01,"5","10",398544.2528
"3745",2014-07-01,"5","10",364829.793233333
"3746",2014-08-01,"5","10",460228.615566667
"3747",2014-09-01,"5","10",436892.988066667
"3748",2014-10-01,"5","10",453182.222166667
"3749",2014-11-01,"5","10",449554.456566667
"3750",2014-12-01,"5","10",485501.1794
